723.66, 490.09, 1.00
718.74, 487.70, 1.00
715.33, 486.05, 1.00
712.69, 484.77, 1.00
710.47, 483.69, 1.00
708.46, 482.71, 1.00
706.52, 481.77, 1.00
704.53, 480.81, 1.00
702.36, 479.75, 1.00
699.81, 478.52, 1.00
674.46, 485.00, 1.00
663.56, 479.75, 1.00
647.41, 471.08, 1.00
615.48, 453.94, 1.00
666.24, 432.11, 1.00
678.10, 429.87, 1.00
682.75, 419.22, 1.00
686.29, 398.54, 1.00
695.72, 374.87, 1.00
712.69, 377.39, 1.00
790.28, 491.46, 1.00
809.40, 501.17, 1.00
882.41, 538.08, 1.00
912.33, 582.69, 1.00
792.57, 523.57, 1.00
773.40, 514.22, 1.00
765.12, 510.20, 1.00
760.26, 507.85, 1.00
756.90, 506.22, 1.00
754.30, 504.95, 1.00
752.11, 503.89, 1.00
750.12, 502.93, 1.00
748.21, 502.00, 1.00
746.25, 501.05, 1.00
744.11, 500.01, 1.00
741.60, 498.79, 1.00
738.40, 497.24, 1.00
733.90, 495.05, 1.00
726.48, 491.46, 1.00
710.60, 483.75, 1.00
620.75, 442.85, 1.00
678.86, 428.15, 1.00
669.98, 390.98, 1.00
695.59, 389.78, 1.00
712.73, 377.24, 1.00
729.27, 349.53, 1.00
759.38, 477.50, 1.00
762.63, 477.03, 1.00
765.30, 478.35, 1.00
768.21, 479.78, 1.00
770.44, 482.14, 1.00
774.88, 483.96, 1.00
778.75, 487.15, 1.00
827.60, 511.83, 1.00
905.01, 551.54, 1.00
947.64, 599.43, 1.00
832.73, 542.72, 1.00
814.52, 534.01, 1.00
811.21, 538.33, 1.00
801.78, 527.95, 1.00
798.64, 527.33, 1.00
795.91, 532.83, 1.00
789.09, 550.48, 1.00
791.78, 523.18, 1.00
789.89, 522.26, 1.00
787.95, 521.31, 1.00
775.81, 528.70, 1.00
774.76, 524.04, 1.00
777.46, 518.54, 1.00
775.76, 515.38, 1.00
768.47, 511.83, 1.00
752.81, 504.23, 1.00
618.64, 447.31, 1.00
772.55, 483.99, 1.00
781.51, 486.88, 1.00
787.74, 489.39, 1.00
792.51, 492.55, 1.00
795.91, 493.27, 1.00
798.88, 495.01, 1.00
801.48, 496.53, 1.00
803.92, 497.96, 1.00
806.35, 499.39, 1.00
808.94, 500.90, 1.00
811.87, 502.62, 1.00
815.45, 504.72, 1.00
820.26, 507.54, 1.00
887.85, 532.20, 1.00
881.46, 539.95, 1.00
1018.06, 597.91, 1.00
986.93, 618.47, 1.00
879.63, 567.54, 1.00
855.91, 554.11, 1.00
847.87, 550.13, 1.00
843.20, 547.82, 1.00
839.99, 546.23, 1.00
837.52, 545.00, 1.00
834.60, 548.77, 1.00
833.55, 543.12, 1.00
831.73, 542.24, 1.00
829.85, 541.34, 1.00
827.81, 540.35, 1.00
825.41, 539.19, 1.00
822.36, 537.72, 1.00
818.00, 535.65, 1.00
802.70, 532.20, 1.00
792.71, 524.30, 1.00
729.21, 492.78, 1.00
784.79, 487.96, 1.00
813.49, 503.57, 1.00
824.82, 510.20, 1.00
829.26, 509.51, 1.00
832.53, 503.90, 1.00
907.12, 552.58, 1.00
922.75, 560.27, 1.00
1040.44, 611.29, 1.00
1027.83, 638.43, 1.00
932.40, 597.27, 1.00
898.45, 575.60, 1.00
890.54, 572.34, 1.00
885.16, 569.14, 1.00
881.76, 567.49, 1.00
879.13, 568.17, 1.00
875.59, 572.64, 1.00
867.91, 583.39, 1.00
844.58, 612.43, 1.00
864.96, 569.46, 1.00
868.25, 561.71, 1.00
865.68, 560.34, 1.00
862.82, 558.51, 1.00
859.20, 556.09, 1.00
852.80, 552.58, 1.00
838.26, 545.37, 1.00
772.35, 513.71, 1.00
828.78, 510.33, 1.00
881.37, 539.90, 1.00
883.38, 540.90, 1.00
885.32, 541.85, 1.00
887.31, 542.83, 1.00
889.48, 543.90, 1.00
892.01, 545.14, 1.00
895.22, 546.72, 1.00
899.73, 548.94, 1.00
966.49, 572.95, 1.00
992.68, 585.63, 1.00
1059.03, 623.28, 1.00
1066.85, 657.31, 1.00
964.47, 609.64, 1.00
940.79, 596.84, 1.00
934.37, 596.56, 1.00
929.89, 598.10, 1.00
926.69, 606.69, 1.00
920.74, 618.71, 1.00
917.66, 590.43, 1.00
915.93, 586.16, 1.00
914.66, 583.48, 1.00
912.50, 582.78, 1.00
910.30, 581.71, 1.00
908.05, 580.28, 1.00
904.38, 578.91, 1.00
900.38, 576.54, 1.00
892.99, 572.95, 1.00
868.24, 563.69, 1.00
817.14, 535.24, 1.00
881.35, 539.90, 1.00
901.20, 549.67, 1.00
909.72, 553.86, 1.00
914.68, 556.30, 1.00
918.10, 557.98, 1.00
920.74, 559.28, 1.00
922.96, 560.37, 1.00
924.96, 561.36, 1.00
1093.35, 473.29, 1.00
1098.43, 508.28, 1.00
1104.40, 540.57, 1.00
1008.57, 593.32, 1.00
1035.12, 606.15, 1.00
1116.97, 649.60, 1.00
1104.78, 675.55, 1.00
999.78, 624.73, 1.00
981.18, 615.76, 1.00
975.26, 615.68, 1.00
968.30, 609.66, 1.00
965.07, 608.73, 1.00
962.35, 608.03, 1.00
959.88, 607.32, 1.00
957.68, 606.16, 1.00
954.52, 606.88, 1.00
953.00, 604.47, 1.00
949.86, 603.81, 1.00
948.87, 601.11, 1.00
945.97, 599.29, 1.00
941.23, 597.05, 1.00
918.46, 593.32, 1.00
915.49, 585.06, 1.00
858.19, 555.41, 1.00
923.26, 560.52, 1.00
928.28, 552.72, 1.00
969.27, 574.31, 1.00
972.44, 575.84, 1.00
975.70, 577.42, 1.00
979.26, 579.14, 1.00
983.43, 581.16, 1.00
988.73, 583.72, 1.00
996.23, 587.35, 1.00
1039.45, 613.70, 1.00
1059.43, 623.48, 1.00
1125.60, 657.97, 1.00
1145.73, 695.55, 1.00
1041.02, 644.79, 1.00
1022.55, 635.85, 1.00
1014.48, 631.91, 1.00
1012.07, 635.98, 1.00
1006.49, 628.00, 1.00
1003.96, 626.77, 1.00
1001.84, 625.73, 1.00
999.92, 624.80, 1.00
998.07, 623.90, 1.00
996.18, 622.97, 1.00
994.11, 621.96, 1.00
991.69, 620.78, 1.00
988.62, 619.28, 1.00
984.20, 617.18, 1.00
976.80, 613.70, 1.00
953.32, 604.77, 1.00
895.91, 574.37, 1.00
972.03, 575.64, 1.00
985.85, 582.33, 1.00
993.98, 586.26, 1.00
999.61, 588.98, 1.00
1003.96, 591.09, 1.00
1007.64, 592.87, 1.00
1010.96, 594.48, 1.00
1014.16, 596.03, 1.00
1017.45, 597.62, 1.00
1103.03, 530.57, 1.00
1106.32, 554.60, 1.00
1033.58, 602.92, 1.00
1038.21, 607.66, 1.00
1081.35, 634.07, 1.00
1116.33, 646.55, 1.00
1168.09, 678.66, 1.00
1081.62, 664.31, 1.00
1066.50, 659.00, 1.00
1055.87, 651.91, 1.00
1051.26, 649.70, 1.00
1048.06, 648.17, 1.00
1045.57, 646.98, 1.00
1043.48, 645.97, 1.00
1041.57, 645.06, 1.00
1039.74, 644.18, 1.00
1037.85, 643.27, 1.00
1035.78, 642.28, 1.00
1033.35, 641.13, 1.00
1030.29, 639.63, 1.00
1025.98, 637.52, 1.00
1018.91, 634.07, 1.00
1003.84, 626.71, 1.00
938.40, 595.06, 1.00
888.88, 543.60, 1.00
981.27, 580.11, 1.00
1013.31, 595.61, 1.00
1023.73, 596.24, 1.00
1035.48, 606.33, 1.00
1042.24, 615.17, 1.00
1045.57, 616.78, 1.00
1048.38, 618.14, 1.00
1050.93, 619.37, 1.00
1053.38, 620.55, 1.00
1055.90, 621.77, 1.00
1058.65, 623.10, 1.00
1061.88, 624.66, 1.00
1065.98, 626.64, 1.00
1071.79, 629.45, 1.00
1119.96, 654.44, 1.00
1136.03, 663.06, 1.00
1122.71, 684.26, 1.00
1104.98, 675.65, 1.00
1097.27, 671.91, 1.00
1092.74, 669.71, 1.00
1089.61, 668.19, 1.00
1087.18, 667.02, 1.00
1085.14, 666.02, 1.00
1083.30, 665.13, 1.00
1081.51, 664.26, 1.00
1079.69, 663.38, 1.00
1077.69, 662.41, 1.00
1075.35, 661.27, 1.00
1072.38, 659.83, 1.00
1068.18, 657.79, 1.00
1061.16, 654.44, 1.00
1045.99, 647.18, 1.00
982.13, 616.21, 1.00
925.52, 561.10, 1.00
1020.20, 598.24, 1.00
1062.41, 624.91, 1.00
1073.13, 630.09, 1.00
1079.43, 633.14, 1.00
1083.76, 635.00, 1.00
1087.18, 633.86, 1.00
1105.65, 549.72, 1.00
1111.02, 588.96, 1.00
1116.45, 603.75, 1.00
1113.47, 623.11, 1.00
1114.49, 631.53, 1.00
1115.30, 638.21, 1.00
1116.01, 643.95, 1.00
1116.84, 649.21, 1.00
1160.17, 674.82, 1.00
1178.05, 683.50, 1.00
1176.27, 714.65, 1.00
1146.51, 695.93, 1.00
1138.79, 692.13, 1.00
1134.29, 689.90, 1.00
1131.18, 688.37, 1.00
1128.79, 687.21, 1.00
1126.78, 686.23, 1.00
1124.96, 685.35, 1.00
1123.21, 684.49, 1.00
1121.41, 683.62, 1.00
1119.44, 682.67, 1.00
1117.13, 681.55, 1.00
1114.20, 680.13, 1.00
1110.07, 678.12, 1.00
1103.26, 674.82, 1.00
1088.68, 667.74, 1.00
1024.93, 637.01, 1.00
1078.72, 632.80, 1.00
1121.98, 656.09, 1.00
1125.85, 658.09, 1.00
1128.79, 659.53, 1.00
1131.28, 660.74, 1.00
1133.52, 661.83, 1.00
1135.68, 662.89, 1.00
