46.917267,145.111345,1
88.527948,165.484595,1
130.138628,185.857845,1
171.749308,206.231095,1
213.359989,226.604345,1
254.970669,246.977596,1
296.58135,267.350846,1
338.19203,287.724096,1
379.80271,308.097346,1
421.413391,328.470596,1
463.024071,348.843846,1
504.634752,369.217096,1
546.245432,389.590346,1
587.856112,409.963596,1
629.466793,430.336846,1
671.077473,450.710096,1
712.688154,471.083347,1
754.298834,491.456597,1
795.909515,511.829847,1
837.520195,532.203097,1
879.130875,552.576347,1
920.741556,572.949597,1
962.352236,593.322847,1
1003.962917,613.696097,1
1045.573597,634.069347,1
1087.184277,654.442597,1
1128.794958,674.815848,1
1170.405638,695.189098,1
1212.056271,715.479767,1
1253.856766,735.460674,1
1295.657261,755.441581,1
1337.457757,775.422488,1
1379.258252,795.403395,1
1421.058747,815.384302,1
1462.859243,835.365208,1
1504.659738,855.346115,1
1546.395575,875.460151,1
1587.943885,895.960296,1
1629.492195,916.460442,1
1671.040506,936.960587,1
1712.588816,957.460732,1
1754.137126,977.960878,1
1795.685436,998.461023,1
1837.233746,1018.961169,1
1878.782057,1039.461314,1
1920.330367,1059.961459,1
1961.878677,1080.461605,1
2003.426987,1100.96175,1
2044.975298,1121.461895,1
2086.523608,1141.962041,1
